masterhotelid,hotelprice,name,
435924,298,附楼标准间(双床),
435924,298,附楼单人间(大床),
435924,423,商务双床房,
435924,423,商务单人房,
435924,499,豪华双床房,
435924,508,豪华大床房,
435924,650,行政大床房,
435924,745,行政豪华房,
435924,1126,豪华套房,
435924,1258,公寓套房,
435924,1472,行政套房,
435924,3088,贵宾套房,
2164553,663,豪华江景大床房,
2164553,663,豪华江景双床房,
2164553,671,至尊江景大床房,
2164553,748,至尊江景双床房,
2164553,1009,行政江景大床房,
2164553,1009,行政江景双床房,
2164553,1409,豪华套房,
2164553,1580,至尊套房,
374783,776,高级间,
374783,950,商务豪华间,
374783,1016,行政间,
374783,1424,豪华套间,
690375,261,高级海景双床房,
690375,261,高级海景大床房,
690375,297,豪华海景双床房,
690375,305,豪华海景大床房,
690375,410,海景套房,
429293,350,东楼标准房,
429293,389,东楼商务客房,
429293,480,西楼标准房,
429293,563,西楼阳台景观房,
429293,1250,沙面景观套房,
429293,1270,东楼商务套房,
426976,671,商务大床间,
426976,685,商务双床间,
426976,769,维景豪华双床房,
426976,769,维景豪华大床房,
426976,1022,商务贵宾房,
426976,1357,商务套房,
2299455,170,迷你单人房,
2299455,214,标准双人房,
2299455,223,豪华双人房,
2299455,232,商务双人房,
2299455,274,豪华套房,
484114,395,高级双间,
484114,543,豪华房,
484114,578,豪华双床房,
484114,578,豪华大床房,
484114,653,行政单间,
484114,653,行政双间,
484114,1345,行政CEO房,
484114,1380,CEO房,
484114,2622,豪华套房,
484114,2748,行政套房,
8074281,713,亲水园景客房,
8074281,1318,雪山湖景客房,
8074281,1688,亲水园景套房,
8074281,1988,雪山湖景套房,
375214,702,精致客房,
375214,870,豪华套房,
375214,979,行政套房,
9593557,800,经典客房,
9593557,992,豪华湖景客房,
9593557,1199,别致景观客房,
9593557,1341,俱乐部客房,
9593557,1808,行政套房,
436152,490,标准房,
436152,527,商务房,
436152,581,豪华房,
436152,664,豪华商务房,
436152,689,豪华低敏房,
436152,782,家庭套房,
436152,839,豪华商务套房,
436152,874,高级套房(一房一厅),
6686419,988,玉兰精品房,
6686419,1001,花园豪华双床房,
6686419,1001,花园豪华大床房,
6686419,1520,花园行政大床房,
6686419,1520,花园行政双床房,
6686419,2508,家庭连通房,
6686419,3043,花园复式套房,
6686419,3110,花园主题亲子房,
6686419,4020,花园行政套房,
427664,957,开放一居室,
608377,574,普通标准间,
608377,618,高级双床间,
608377,618,高级大床间,
608377,727,商务大床间,
608377,727,商务双床间,
420030,380,商务中床房,
420030,399,商务客房,
420030,512,景观客房,
420030,512,豪华客房,
420030,663,行政豪华客房,
420030,802,豪华景观房,
420030,1500,皇后套房,
434044,539,豪华园景双床房,
434044,539,豪华园景大床房,
434044,540,豪华湖景双床房,
434044,568,豪华湖景大床房,
434044,718,行政大班房,
434044,756,家庭套房,
434044,768,行政豪华房,
434044,799,贵宾套房,
434044,869,亲子套房,
434044,1298,豪华家庭套房,
434044,9999,维景套房,
432130,564,城景单人房,
432130,599,特价房,
432130,630,豪华双人房,
432130,674,豪华大床房,
432130,717,精致大床房,
432130,728,家庭房,
432130,760,城景大床房,
432130,870,城景双人房,
432130,1650,豪华行政房,
432130,2049,精致主题房,
5256400,607,高级双床房,
5256400,607,高级大床房,
5256400,700,豪华大床房,
5256400,700,豪华双床房,
5256400,837,行政双床房,
5256400,879,行政大床房,
5256400,1040,至尊大床房,
5256400,1049,家庭房,
5256400,1137,小套房,
5256400,1147,亲子房,
5256400,1338,全景小套房,
4119648,475,高级大床房,
4119648,482,高级双床房,
4119648,565,豪华双床房,
4119648,610,豪华观景房,
4119648,619,豪华大床房,
4119648,781,高级套房,
4119648,798,小猪佩奇主题套房,
4119648,798,Hello Kitty主题套房,
4119648,798,薰衣草主题套房,
4119648,870,豪华观景套房,
4119648,1288,家庭房,
2313513,578,大床房(无窗),
2313513,591,大床房,
2313513,624,高级大床房A,
2313513,647,双床房A(无窗),
2313513,647,高级大床房,
2313513,778,双床房,
534059,625,豪华套房,
534059,638,商务客房,
534059,871,行政商务客房,
534059,1017,行政豪华套房,
534059,1017,女士豪华套房,
534059,1256,豪华商务套房,
534059,1288,豪华商务套房(两室一厅),
534059,1831,女士豪华商务套房,
534059,1831,行政豪华商务套房,
534059,3999,汉阳套房,
534059,3999,汉口套房,
661237,1365,中庭,
661237,1657,行政花园景观房,
661237,4485,空中花园套房,
7904714,624,高级大床房,
7904714,721,几木大床房,
7904714,774,几木双床房,
7904714,967,几木套房,
5659815,2054,洲际豪华房,
5659815,2309,洲际特色豪华房,
5659815,2626,洲际三里屯景观房,
5659815,2836,洲际行政房,
5659815,3676,洲际高级套房,
5659815,4346,洲际行政套房,
9580290,669,假日高级房,
9580290,779,假日湖景房,
9580290,889,假日高级套房,
425419,509,豪华大床间,
425419,516,豪华双床间,
425419,788,豪华套房,
425419,6276,外交官套房,
432276,572,高级大床房,
432276,572,高级双床房,
432276,686,高级家庭房,
432276,715,纯净无霾大床房,
432276,858,商务套房,
432276,1106,纯净无霾豪华套房,
432276,1899,纯净无霾豪华景观套房,
432276,4668,纯净无霾粤海套房,
429500,562,高级间,
429500,680,豪华间,
429500,873,高级复式套,
429500,904,豪华复式套,
419435,484,高级大床房,
419435,484,高级双床房,
419435,519,高级套房,
419435,519,豪华海景双床房,
419435,520,豪华复式套房,
419435,593,豪华海景大床房,
8360425,449,豪华公寓,
8360425,576,行政公寓,
8360425,680,经典公寓,
8360425,771,一居室行政公寓,
8360425,1042,二居室行政公寓,
684756,369,来运楼高级双人房,
684756,369,来运楼高级单人房,
684756,415,1号楼子母房,
684756,415,1号楼双人房,
684756,419,卡通亲子房,
684756,445,迎宾楼子母房,
684756,699,来运楼商务套房,
684756,994,家庭套房,
447069,373,高级大床房,
447069,373,高级双床房,
447069,544,行政大床房,
447069,546,行政双床房,
447069,587,高级商务双床房,
447069,587,高级商务大床房,
447069,632,亲子房,
447069,726,豪华观景房,
447069,846,高级套房,
447069,909,行政豪华单人房,
447069,1153,行政套房,
843862,615,皇冠高级房,
843862,688,皇冠豪华房,
843862,743,皇冠景观房,
843862,954,皇冠行政房,
843862,1139,皇冠高级套房,
6340878,378,标准双床房,
6340878,378,标准大床房,
6340878,449,高级双床房,
6340878,538,豪华双床房,
6340878,600,豪华三人间,
6340878,636,家庭套房,
6340878,1298,行政套,
6340878,1798,行政豪华套房,
852394,822,泉韵客房B,
852394,839,雅致客房,
852394,956,泉韵客房A,
852394,995,泉韵套房,
852394,1011,泉韵客房,
852394,1672,泉韵家庭套房,
852394,2318,泉韵景观套房B,
852394,2589,泉韵花园套房,
852394,2606,泉韵花园套房B,
852394,2641,泉韵景观套房A,
852394,2793,泉韵花园套房A,
852394,3243,泉韵景观套房,
852394,5791,豪华温泉别墅,
852394,7770,总统温泉别墅,
6541716,539,高级房,
6541716,619,豪华房,
6541716,800,行政大床房,
6541716,889,高级套房,
6541716,980,豪华套房,
6541716,1160,行政套房,
6541716,5761,皇家总套,
436863,4152,岛屿景70一室公寓,
436863,4162,Studio 70 山景房,
436863,4633,岛屿景80一室公寓,
436863,4779,Studio 80 山景房,
436863,4879,Studio 70 海景房,
436863,5537,STUDIO 80 海景房,
436863,7236,STUDIO 80 豪华双床房,
436863,8328,高级港景房,
436863,8758,弈居套房,
654775,458,舒适客房(无窗),
654775,499,时尚房,
654775,841,豪华房,
654775,1216,豪华三人房,
4066900,322,大床房,
4066900,341,双床房,
4066900,342,高级大床房,
4066900,378,高级双床房,
456909,599,高级房,
456909,699,行政房,
456909,900,豪华套房,
456909,1100,行政套房,
511538,623,卧仙楼高级山景房,
511538,785,卧仙楼豪华山景房,
511538,966,别墅山景房,
511538,1466,卧仙楼行政山景套房,
447090,474,豪华大床房,
447090,499,豪华双床房,
447090,591,臻选大床房,
447090,591,臻选双床房,
447090,765,家庭房,
447090,969,行政豪华双床,
447090,969,行政豪华大床,
447090,1337,豪华套房,
447090,1542,行政豪华套房,
397501,433,高级房,
397501,468,商务房,
397501,505,精英房,
397501,581,豪华房,
397501,669,商务贵宾房,
397501,780,行政房,
397501,975,豪华至尊大床房,
397501,1616,商务行政套房,
397577,650,高级园景房,
397577,741,高级湖景房,
397577,830,豪华园景房,
397577,910,豪华湖景房,
397577,973,行政房,
397577,1260,行政套房,
429225,499,商务房,
429225,769,豪华海景标准房,
429225,837,豪华海景标准房(带阳台),
429225,945,行政海景大床房,
429225,1118,豪华海景套房,
429225,1820,鹭江套房,
429198,840,维多利亚豪华房,
429198,898,经典客房,
429198,1242,景观房,
429198,1836,套房,
397136,482,豪华房,
397136,592,商务房,
397136,788,小套房,
397136,890,行政房,
397136,908,家庭四人房,
397136,988,亲子房,
397136,1388,套房,
397136,1699,行政套房,
345065,538,豪华房,
345065,616,开放式豪华房,
345065,648,豪华海景房,
345065,698,至尊海景房,
345065,766,开放式海景房,
345065,778,池畔房,
345065,1248,临海套房,
345065,1448,至尊海景套房,
345065,3412,两房泳池别墅,
345065,3477,皇家双卧泳池别墅,
2229636,481,高级双床房,
2229636,481,高级大床房,
2229636,485,豪华双床房,
2229636,485,豪华大床房,
2229636,501,家庭亲子房,
2229636,528,至尊豪华房,
2229636,554,高级豪华双床房,
2229636,554,高级豪华大床房,
2229636,564,高级豪华双床好莱坞房,
2229636,610,行政豪华房,
2229636,793,豪华套房,
2229636,2050,董事套房,
2229636,15371,总统套房,
435940,600,豪华房,
435940,600,豪华双床好莱坞房,
435940,670,高级豪华房,
435940,774,行政楼层豪华房,
435940,774,行政楼层豪华大床房,
435940,896,高级豪华亲子房,
435940,1231,豪华套房,
435940,2228,行政套房,
1486685,700,高级海景房,
1486685,761,豪华海景房,
1486685,835,豪华海景开放式小套房,
1486685,910,全海景房,
1486685,980,超级海景房,
1486685,1064,至尊海景一房一厅套房,
1486685,1199,全海景双房套,
1486685,1599,270度超级海景双房套,
1486685,3599,至尊海景三房一厅套房,
3742268,997,豪华房,
3742268,1102,豪华海景房,
3742268,1574,行政房,
3742268,1657,行政海景房,
436255,418,高级大床房,
436255,418,高级双床房,
436255,429,雅致房,
436255,528,豪华行政房,
436255,588,行政房,
436255,1240,商务套房,
436255,2244,总统套房,
346488,498,经济单人间(无窗),
346488,549,标准双床间,
346488,577,标准大床间,
346488,622,豪华大床间,
346488,707,商务大床间,
346488,837,行政商务大床间,
346488,1588,行政商务套间,
346488,2688,行政豪华套间,
346488,5688,佳苑套房,
437273,233,明星宾馆标准双人房,
437273,233,华丽苑宾馆双人房,
437273,244,明星宾馆大床房,
437273,314,山湖别墅双床房,
437273,478,桃泉小筑标准客房,
437273,478,桃泉小筑标准型,
437273,551,桃泉小筑豪华客房,
437273,556,桃泉小筑豪华型,
437273,609,桃泉小筑商务豪华房,
437273,615,桃泉小筑商务型,
437273,1112,桃泉小筑豪华型两房一厅,
437273,1827,桃泉小筑商务三房两厅,
437273,1844,桃泉小筑三房两厅,
437273,2251,山湖别墅四房一厅,
437273,2750,山湖别墅商务豪华套房,
5549111,595,高级双床间,
5549111,601,高级大床间,
5549111,691,湖景双床间,
5549111,691,湖景大床间,
5549111,926,商务大床间,
5549111,1051,湖景套房,
4030369,682,豪华大床房,
4030369,682,豪华双床房,
4030369,844,至尊双床房,
4030369,844,至尊大床房,
4030369,2188,家庭房,
4030369,2188,豪华大床套房,
4030369,2888,运河套房,
4030369,3288,契弗利套房,
393111,695,假日高级房,
393111,802,假日豪华房,
393111,1050,假日行政房,
393111,1272,假日高级套房,
393113,745,皇冠高级房,
393113,831,皇冠豪华房,
393113,1004,皇冠行政房,
393113,1199,皇冠高级套房,
393113,1199,主题儿童房,
393113,1804,皇冠豪华套房,
430242,912,假日豪华间,
430242,984,假日行政间,
430242,2086,假日高级套间,
428497,634,高级间,
428497,656,复式套间,
428497,870,行政复式套间,
444709,620,豪华间,
444709,935,行政间,
444709,1176,豪华套间,
385117,679,标准间,
385117,764,高级间,
385117,934,高级家庭间,
385117,1066,行政间,
385117,1239,高级套间,
449093,393,智选标准间,
449093,498,智选高级间,
345044,780,高级房,
345044,987,豪华房,
345044,1144,行政房,
345044,1265,商务套房,
345044,1775,双卧室套房,
435419,294,高级大床房,
435419,309,高级双床房,
435419,328,抢购大床房,
435419,342,四季都市房,
435419,397,亲子房,
435419,479,儿童房,
435419,492,家庭房,
435419,588,抢购双床房,
435419,599,四季套房,
393113,745,皇冠高级房,
393113,831,皇冠豪华房,
393113,1004,皇冠行政房,
393113,1199,皇冠高级套房,
393113,1199,主题儿童房,
393113,1804,皇冠豪华套房,
430242,912,假日豪华间,
430242,984,假日行政间,
430242,2086,假日高级套间,
428497,634,高级间,
428497,656,复式套间,
428497,870,行政复式套间,
444709,620,豪华间,
444709,935,行政间,
444709,1176,豪华套间,
385117,679,标准间,
385117,764,高级间,
385117,934,高级家庭间,
385117,1066,行政间,
385117,1239,高级套间,
449093,393,智选标准间,
449093,498,智选高级间,
735285,468,高级双床房,
735285,468,高级大床房,
735285,668,行政双床房,
735285,668,行政大床房,
735285,768,亲子房,
735285,858,家庭房,
735285,1428,普通套房,
735285,2278,高级套房,
735285,4088,行政豪华套房,
345044,780,高级房,
345044,987,豪华房,
345044,1144,行政房,
345044,1265,商务套房,
345044,1775,双卧室套房,
435419,294,高级大床房,
435419,309,高级双床房,
435419,328,抢购大床房,
435419,342,四季都市房,
435419,397,亲子房,
435419,479,儿童房,
435419,492,家庭房,
435419,588,抢购双床房,
435419,599,四季套房,
1390791,417,大床房,
1390791,436,高级大床房,
1390791,474,零压-高级大床房,
1390791,484,双床房,
1390791,503,零压-双床房,
346336,652,山景房,
346336,761,海景房,
346336,869,商务房,
346336,1021,行政房,
346336,1362,山景套房,
346336,1589,海景套房,
346336,1816,行政套房,
1437853,132,标准单人房,
1437853,142,雅致单人房,
1437853,142,雅致双人房,
1437853,145,豪华双床房,
1437853,147,豪华单人房,
1437853,159,豪华大床房,
1437853,183,豪华三人房,
1437853,200,雅致三人房,
1437853,238,雅致套房,
1437853,245,豪华套房,
12523161,1619,渔洋山景房,
12523161,1673,行政山景房,
12523161,1773,行政湖景房,
12523161,1794,洞庭湖景房,
2537570,709,湖景双床房,
2537570,709,湖景大床房,
2537570,759,豪华湖景双床房,
2537570,788,豪华湖景大床房,
2537570,911,海景大床房,
2537570,911,海景双床房,
2537570,961,豪华海景大床房,
2537570,961,豪华海景双床房,
2537570,1070,行政湖景双床房,
2537570,1070,行政湖景大床房,
2537570,1133,行政海景大床房,
2537570,1133,行政海景双床房,
2537570,1521,行政套房,
2537570,1994,行政豪华套房,
2537570,2308,禅修套房,
2537570,12888,总统套房,
438957,698,豪华房,
438957,735,豪华景观房,
438957,758,豪华湖景房,
438957,1219,行政套房,
438957,1597,复式套房,
895549,682,豪华客房,
895549,862,商务套房,
895549,899,单卧复式套房,
895549,952,行政豪华房,
895549,989,豪华套房,
895549,1169,行政商务套房,
895549,1389,行政豪华套房,
895549,1569,双卧复式套房,
347314,780,高级房,
347314,846,新豪华景观房,
347314,866,高级大床房,
347314,996,数字豪华景观大床房,
347314,1011,豪华景观卫洗丽房,
347314,1120,商务行政大床房,
347314,1166,纯净房,
347314,1234,锦乐景观房,
347314,1446,维拉行政景观房,
347314,1446,维拉行政房,
347314,1660,维拉行政景观套房,
691682,402,惠选大床房,
691682,491,标准间,
691682,618,商务间,
691682,1588,商务套间,
843066,522,君廷豪华房,
843066,644,君廷高级豪华房,
843066,650,君廷高级豪华大床房,
843066,650,君廷豪华亲子房,
843066,843,君廷行政大床房,
843066,1536,君廷行政套房,
689773,548,主楼豪华标准间,
689773,558,贵宾楼标准间,
689773,558,主楼单人间,
689773,716,主楼商务套间,
689773,1245,贵宾楼行政套房,
689773,1276,主楼豪华套房,
689773,1680,贵宾楼花园套房,
689773,1680,主楼钟山特套,
483894,3325,江景水疗客房,
483894,4715,江景平层套房,
483894,4913,江景复式套房,
452641,694,豪华房,
452641,740,豪华商务间,
452641,1447,豪华商务套房,
2919626,760,园景双床房,
2919626,760,院景大床房,
2919626,972,园景大床房,
2919626,1501,豪华套房,
2919626,2351,丽晶套房,
2919626,3042,美庐套房,
374773,1119,一房行政套房,
374773,1187,一房豪华行政套房,
374773,1719,两房豪华行政套房,
1704270,729,豪华房,
1704270,729,高级房,
1704270,967,高级豪华房,
1704270,988,行政豪华客房,
1704270,1091,豪华套房,
1704270,2048,行政套房,
1099187,446,豪华客房,
1099187,558,园景房,
1099187,990,普通套房,
426244,755,标准间,
426244,813,豪华间,
426244,870,商务间,
426244,952,行政间,
426244,1282,豪华套间,
2247932,489,豪华大床房,
2247932,499,蝙蝠侠,
2247932,519,天才眼镜猫,
2247932,519,蒙德里安,
2247932,519,木光之城,
2247932,519,拉斯维加斯,
2247932,539,豪华双床房,
2247932,549,挪威森林,
2247932,549,埃菲尔,
2247932,549,海底世界,
2247932,659,豪华套房,
378829,499,豪华双床间,
378829,518,豪华大床间,
378829,532,零压睡眠房,
378829,750,行政间,
378829,896,麻将套房,
378829,896,豪华套间,
378829,898,家庭亲子房,
378829,909,家庭套间,
378829,1074,行政套间,
378829,2998,名人至尊套房,
439885,435,高级间,
439885,537,豪华双床房,
439885,537,豪华大床房,
439885,542,超大豪华单人大床房,
439885,542,超大豪华双人房,
439885,558,超大豪华间,
439885,567,高级大床房,
439885,668,行政大床间,
439885,688,亲子间,
439885,980,豪华套间,
439885,1510,家庭套房两室一厅,
371188,570,皇冠高级房,
371188,618,皇冠豪华房,
371188,715,皇冠高级套房,
371188,860,皇冠行政房,
371188,1094,行政商务套房,
371188,1132,皇冠海景行政套房,
371188,1452,皇冠欢乐亲子房,
6402423,575,假日高级标准间,
6402423,598,假日高级大床房,
6402423,652,假日豪华标准间,
6402423,668,假日豪华大床房,
6402423,701,假日景观大床房,
6402423,701,假日景观标准间,
6402423,956,假日湖景大床房,
6402423,956,假日湖景标准间,
6402423,1191,假日高级套房,
6402423,2009,假日豪华套房,
6402423,2888,假日首相套房,
1643106,412,皇冠高级房,
1643106,500,皇冠豪华房,
1643106,827,皇冠行政房,
1643106,1097,皇冠行政套房,
3638715,561,精选高级房,
3638715,728,雅致房,
3638715,808,豪华庭院房,
3638715,896,豪华景观房,
3638715,984,特色园景房,
3638715,1280,家庭亲子套房,
3638715,1600,精选套房,
3638715,1776,浪漫星套房,
778134,616,高级客房,
778134,859,豪华客房,
778134,1186,帝盛套房,
778134,1361,帝盛家庭客房,
6684925,328,双床房,
6684925,377,大床房,
6684925,393,高级大床房,
6684925,412,零压-高级大床房,
6684925,412,零压-双床房,
643471,634,高级客房,
643471,672,高级大床房,
643471,734,豪华客房,
643471,879,行政客房,
643471,1638,行政套房,
643471,1966,高级套房,
750888,336,豪华商务套房,
750888,446,豪华商务房,
750888,456,豪华大床房,
750888,811,行政商务房,
750888,1294,行政商务套房,
1507833,488,逸林双床房,
1507833,488,逸林大床房,
1507833,562,豪华大床房,
1507833,624,行政双床房,
1507833,624,行政大床房,
1507833,694,高级豪华大床房,
1507833,804,尊贵客房,
1507833,1426,行政套房,
375481,1048,商务房,
375481,1191,精品客房,
375481,1288,百乐精品房,
375481,1391,高级客房,
375481,2624,百乐套房,
429073,650,标准间,
429073,812,高级间,
429073,992,商务间,
347462,585,园景房,
347462,856,豪华海景房,
347462,856,海景房,
347462,950,全海景房,
347462,1070,雅致园景套房,
347462,1261,雅致海景套房,
347462,1493,豪华池畔房,
374781,634,高级客房(B座),
374781,725,豪华客房,
374781,991,聚英阁商务客房,
374781,1065,特惠家庭套房(B座),
374781,1078,标准套房,
374781,1589,商务套房,
374781,1640,行政套房,
374781,1833,豪华套房,
347262,606,皇冠豪华房,
347262,791,皇冠行政房,
347262,1010,皇冠高级套房,
347262,1288,亲子童趣套房,
435194,498,精致房,
435194,585,豪华房,
435194,771,行政智能房,
435194,819,行政清新房,
435194,904,家庭亲子房,
435194,944,主题房,
435194,1218,豪华套房,
430004,923,高级豪华间,
430004,930,豪华间,
430004,1019,豪华双床房景观房,
430004,1109,行政豪华房,
430004,1305,豪华套间,
430004,18525,总统套间,
1065384,457,标准大床房,
1065384,485,高级大床房,
1065384,574,行政大床房,
1065384,1388,凯莱套房,
5470464,1809,50平米开间,
5470464,1809,40平米双床间,
5470464,2044,60平米开间,
5470464,2280,50平米小套房,
5470464,4104,80平米套房,
6232941,752,大床房,
6232941,841,标准间,
6232941,1183,豪华大床房,
6232941,1431,复式套房双卧,
6232941,1869,浪漫星空套房,
6232941,2212,龙井茶园套房,
6232941,8898,殊胜南楼独栋,
1541971,183,VIP豪华大床房,
1541971,183,豪华大床房,
1541971,183,豪华双人房,
1541971,183,VIP豪华双人房,
1541971,351,豪华商务套房,
1541971,449,豪华家庭套房,
12131287,284,单床房,
12131287,322,高级双床房,
12131287,322,高级大床房,
12131287,341,零压高级大床房,
659925,1905,奇妙客房,
659925,2226,绝佳客房,
659925,2327,壮美客房,
659925,3529,非凡套房,
659925,4701,奇幻套房,
375479,749,豪华双床房,
375479,761,豪华大床房,
375479,795,四季都市房,
375479,803,君亭概念房,
375479,988,特价房,
375479,1199,家庭房,
375479,1351,君亭套房,
375479,1389,家庭行政房,
344998,879,豪华客房,
344998,1091,活力豪华客房,
344998,1194,行政豪华客房,
344998,1351,行政活力豪华房,
344998,1381,行政超豪华房,
344998,1557,威斯汀活力套房,
344998,2274,行政套房,
1179858,288,大床房,
1179858,315,高级大床房,
1179858,315,双床房,
1179858,342,景观大床房,
1179858,342,零压双床房,
1179858,342,零压-高级大床房,
472901,539,豪华间,
472901,620,精典豪华间,
472901,4888,温泉别墅,
434989,538,高级房,
434989,580,豪华房,
434989,628,空气清新房,
434989,690,行政房,
434989,737,公寓房,
434989,798,家庭房,
455121,574,高级房,
455121,674,豪华房,
455121,1288,豪华套房,
435659,582,高级双床房,
435659,582,高级大床房,
435659,665,豪华双床房,
435659,665,豪华大床房,
435659,748,商务大床房,
435659,748,商务双床房,
435659,831,家庭式套房,
435659,1081,丽笙套房,
435659,3144,露台套房,
6435892,616,精选客房,
6435892,714,精选江景客房,
6435892,769,豪华精选客房,
6435892,911,行政客房,
6435892,1196,豪华行政客房,
6435892,1446,豪华套房,
6435892,1969,至尊套房,
6435892,24406,总统套房,
417503,638,迷你大床房,
417503,638,迷你双床房,
417503,653,高级双床房,
417503,653,高级大床房,
417503,870,豪华双床房,
417503,870,豪华大床房,
417503,898,高级三人房,
417503,1038,豪华三人房,
417503,1098,健康豪华大床房,
417503,1098,健康豪华双床房,
417503,1216,商务套房,
417503,2888,行政套房,
479991,398,雅致好莱坞房,
479991,415,雅致大床房,
479991,426,雅致双床房,
479991,467,豪华大床房,
479991,503,书香家庭房,
479991,543,雅致套房,
479991,594,书香套房,
479991,597,雅致豪华双床房,
1535635,231,大床房A,
1535635,256,双床房,
1535635,263,新品高级双床间,
1535635,265,高级大床房,
1535635,274,新品高级大床房,
1535635,293,新品豪华大床房,
1535635,480,高级特大床房,
392701,553,商务客房,
392701,689,洁净房,
392701,743,行政双床房,
392701,743,行政大床房,
392701,1078,西楼行政房,
392701,1681,行政套房,
6994254,219,豪华大床房,
6994254,219,豪华双床房,
444966,599,高级双床间,
444966,599,高级大床房,
444966,699,豪华间,
444966,799,超豪华客房,
444966,939,聚贤荟豪华客房,
444966,1111,高级套房,
444966,1333,豪华套房,
430008,681,高级间,
430008,790,豪华间,
430008,923,豪华套房,
430008,931,行政间,
430008,1342,行政层套间,
1198381,160,特价房(无窗),
1198381,173,标准单人房,
1198381,173,标准双人房,
1198381,211,豪华双人房,
1198381,211,豪华单人房,
438007,760,豪华大床房,
438007,760,豪华双床房,
438007,969,至尊大床房,
438007,969,至尊双床房,
438007,1188,行政大床房,
438007,1188,行政双床房,
438007,1288,亲子房,
438007,1588,豪华套房,
438007,2680,至尊套房,
438007,3480,行政套房,
4998520,455,大床房,
4998520,474,高级大床房,
4998520,484,双床房,
4998520,522,零压高级大床房,
4998520,531,零压双床房,
4998520,579,套房,
483154,362,豪华大床间,
483154,362,豪华标准间,
483154,1173,商务套间,
1550056,680,精品大床房,
1550056,680,雅致双床房,
1550056,1008,行政大床房,
1550056,1380,驿岛套房,
346477,1055,高级客房,
346477,1164,豪华客房,
346477,1392,行政客房(全新装修),
346477,1556,豪华行政客房(全新装修),
346477,1600,豪华行政房,
346477,1994,行政套房(全新装修),
428203,556,豪华客房,
428203,558,豪华双床房,
428203,568,豪华大床房,
428203,598,商务单间,
428203,599,豪华套房,
428203,780,行政豪华客房,
428203,890,行政商务单间,
428203,890,豪华商务单间,
428203,1280,行政豪华套房,
428203,1316,商务套房,
428203,1580,豪华家庭套房,
428203,1580,行政商务套房,
428203,1868,尊享豪华套房,
428203,2317,尊享观景套房,
428203,5500,豪华佳华套房,
428203,7150,皇室套房,
428203,17480,总统套房,
429575,1522,豪华阁江景大床房,
429575,1538,豪华江景房,
429575,2664,行政大床套房,
396391,373,智选标准房,
396391,398,标准大床房,
396391,474,智选小套房,
396391,519,智选家庭房,
396391,599,智选豪华套房,
451069,667,大床房(无窗),
451069,722,高级大床房,
451069,756,双床房,
5797189,452,大床房A,
5797189,490,高级大床房A,
5797189,500,双床房A,
5797189,517,高级大床房,
5797189,526,双床房,
5797189,723,大床房,
441253,1029,西溪景观房,
441253,1176,西溪亲水房,
441253,1265,溪墅亲水房,
441253,1558,溪廷国宾房,
441253,2532,西溪亲水套房,
441253,2599,溪廷国宾套房,
441253,3088,西溪双卧室家庭套房,
441253,58888,溪廷国宾总统套房,
691646,413,豪华大床房,
691646,413,豪华双床房,
691646,461,豪华河景双床房,
691646,461,豪华河景大床房,
691646,629,行政豪华双床房,
691646,629,行政豪华大床房,
691646,1607,豪华套房,
470920,420,高级房,
470920,460,豪华双床房,
470920,460,豪华大床房,
470920,598,商务房,
470920,698,金陵商务房双床房,
470920,698,金陵商务房大床房,
470920,1398,高级套房,
470920,4598,行政套房,
732096,827,北望阁豪华房,
732096,1090,南临阁尊享房,
732096,1503,宠物庭院房,
732096,2520,拾溪套房,
430142,405,高级单人房,
430142,448,高级大床房,
430142,448,高级双床房,
430142,538,豪华景观大床房,
430142,590,雅致大床房,
430142,590,雅致双床房,
430142,628,精致小套间,
430142,661,行政房,
430142,674,致雅景观大床房,
430142,854,致雅套房,
430142,1418,致雅豪华大套房,
8602465,579,舒适大床房,
8602465,678,豪华双床房,
8602465,678,高级大床房,
8602465,776,豪华大床房,
8602465,875,豪华江景大床房,
8602465,875,豪华江景双床房,
8602465,1269,欢朋套房,
8602465,1663,商务套房,
4632356,456,高级房,
4632356,517,豪华房,
4632356,518,豪华套房,
4632356,557,豪廷房,
4632356,639,家庭套房,
4632356,718,行政房,
4632356,768,行政豪华房,
4632356,799,明发家庭套房,
4632356,1218,行政套房,
4632356,1718,明发温德姆套房,
840472,190,标准商务电脑双人房,
840472,209,豪华蒸汽商务电脑单人房,
840472,209,豪华蒸汽商务电脑双人房,
443725,828,景观商务房,
443725,1040,景观行政房,
443725,2493,豪华套房,
443725,2698,景观家庭套房,
443725,6687,湖景套房,
443725,18888,总统套房,
1198192,867,豪华客房,
1198192,920,高级豪华房,
1198192,1068,行政豪华房,
1198192,1090,行政楼层豪华房,
1198192,1963,豪华套房,
1198192,3067,行政套房,
660029,572,迷你单人间,
660029,682,雅致单人间,
660029,721,凯莱单人间,
660029,796,凯莱标准间,
660029,889,凯莱智能大床房,
660029,918,复式行政套房,
660029,938,行政套房,
660029,968,凯莱智能双床房,
660029,2030,凯莱池景套房,
660029,2588,复式凯莱套房,
5793335,159,标准单人房,
5793335,169,标准双人房,
5793335,199,海景标准单人房,
5793335,206,豪华双人房,
5793335,218,海景标准双人房,
1535627,265,大床房,
1535627,265,双床房A(无窗),
1535627,284,高级双床房,
1535627,284,高级特大床房,
1535627,294,套房,
374792,2168,高级套间,
